"hgnc_id","family_id"
"21370","729"
"10368","729"
"10369","729"
"10371","729"
"10372","729"
"10377","729"
"12458","729"
"18454","542"
"18455","542"
"9498","542"
"9579","542"
"9606","542"
"30828","542"
"9607","542"
"9630","542"
"9748","542"
"29982","542"
"9801","542"
"9802","542"
"9803","542"
"9868","542"
"9884","542"
"9998","542"
"10026","542"
"10027","542"
"17135","542"
"21679","542"
"28583","542"
"20866","542"
"16175","542"
"10513","542"
"10607","542"
"10722","542"
"11255","542"
"11329","542"
"11517","542"
"11521","542"
"16641","542"
"11766","542"
"11768","542"
"11769","542"
"11795","542"
"12298","542"
"12372","542"
"12516","542"
"18414","542"
"17781","542"
"12636","542"
"9711","1225"
"15453","396"
"367","396"
"368","396"
"369","396"
"370","396"
"371","396"
"24061","396"
"18783","396"
"38514","396"
"372","396"
"373","396"
"374","396"
"375","396"
"376","396"
"377","396"
"378","396"
"379","396"
"15853","396"
"1537","396"
"14305","396"
"12691","396"
"6839","396"
"7606","396"
"19156","396"
"7648","396"
"7773","396"
"9772","396"
"30619","396"
"24466","396"
"12732","396"
"249","397"
"250","397"
"251","397"
"252","397"
"253","397"
"255","397"
"256","397"
"16354","397"
"28114","398"
"9722","398"
"402","398"
"15472","398"
"409","398"
"407","398"
"3978","398"
"26777","398"
"404","398"
"405","398"
"403","398"
"410","398"
"411","398"
"406","398"
"408","398"
"7179","398"
"877","398"
"15471","398"
"412","398"
"4203","441"
"4204","441"
"4205","441"
"17973","441"
"21623","441"
"16099","441"
"15516","441"
"15517","441"
"1069","455"
"1070","455"
"1071","455"
"1072","455"
"1073","455"
"1074","455"
"21650","455"
"380","399"
"381","399"
"382","399"
"37281","399"
"384","399"
"385","399"
"386","399"
"387","399"
"388","399"
"23437","399"
"389","399"
"390","399"
"6228","399"
"6229","399"
"6230","399"
"18356","400"
"23675","400"
"16066","400"
"13733","24"
"14550","24"
"18231","24"
"26308","24"
"34527","24"
"7521","24"
"17447","24"
"17448","24"
"18371","24"
"1075","455"
"9039","466"
"21246","466"
"32928","466"
"30802","466"
"18590","466"
"24887","466"
"24888","466"
"16268","466"
"24768","466"
"28900","466"
"24577","986"
"24264","986"
"18279","1225"
"19988","402"
"24077","402"
"14452","402"
"24540","402"
"24531","402"
"26976","402"
"19989","402"
"19990","402"
"15713","402"
"17380","402"
"1720","402"
"1724","402"
"17839","402"
"1728","402"
"12755","1225"
"30696","1225"
"24274","1225"
"11587","1225"
"14562","1124"
"19348","1124"
"1082","1124"
"4430","1124"
"4431","1124"
"20260","1124"
"10700","1124"
"16828","1124"
"11131","1124"
"11132","1124"
"11133","1124"
"17792","1124"
"17793","1124"
"16959","1124"
"30882","1124"
"28633","1311"
"25225","1311"
"29263","1311"
"28087","1311"
"31407","1311"
"16952","1311"
"33510","1367"
"34232","1367"
"43773","1367"
"49089","1367"
"29665","1367"
"37126","1367"
"52664","1367"
"710","1312"
"10521","1312"
"711","1312"
"712","1312"
"2697","1248"
"4977","1248"
"11722","1248"
"16658","671"
"9158","671"
"9159","671"
"18742","671"
"18743","671"
"28248","671"
"30894","542"
"12663","542"
"12693","542"
"12724","542"
"12726","542"
"12774","542"
"12780","542"
"12782","542"
"15983","542"
"12783","542"
"12784","542"
"12787","542"
"10645","542"
"10646","542"
"6596","542"
"26681","671"
"25578","671"
"29206","671"
"27273","671"
"32459","671"
"7622","1261"
"7623","1261"
"18695","1261"
"9308","1265"
"5461","1265"
"17557","1265"
"30178","1265"
"30231","1265"
"25653","1276"
"1867","1276"
"24449","1276"
"10845","1276"
"6946","1276"
"52192","846"
"52194","846"
"52195","846"
"52196","846"
"52197","846"
"52198","846"
"52199","846"
"52200","846"
"52201","846"
"52202","846"
"52204","846"
"52205","846"
"52206","846"
"52207","846"
"50432","846"
"50433","846"
"52208","846"
"52209","846"
"52210","846"
"52211","846"
"52212","846"
"52213","846"
"52214","846"
"52215","846"
"52216","846"
"52217","846"
"52218","846"
"52219","846"
"52220","846"
"52221","846"
"52222","846"
"50434","846"
"50435","846"
"34914","842"
"34690","842"
"33253","842"
"34937","842"
"34894","842"
"34667","842"
"34980","842"
"20294","988"
"533","404"
"534","404"
"535","404"
"536","404"
"537","404"
"541","404"
"542","404"
"543","404"
"544","404"
"545","404"
"546","404"
"23334","404"
"23335","404"
"547","404"
"600","405"
"601","405"
"602","405"
"17288","405"
"603","405"
"607","405"
"609","405"
"610","405"
"611","405"
"612","405"
"613","405"
"615","405"
"616","405"
"618","405"
"619","405"
"14868","405"
"14867","405"
"14869","405"
"14870","405"
"13916","405"
"28727","405"
"13203","406"
"604","406"
"605","406"
"17343","406"
"44196","406"
"17352","406"
"17353","406"
"17354","406"
"17356","406"
"17357","406"
"24100","406"
"32152","406"
"429","407"
"430","407"
"433","407"
"434","407"
"435","407"
"13743","407"
"3262","408"
"3263","408"
"18421","408"
"18424","408"
"9007","408"
"17644","408"
"18443","408"
"18444","408"
"10548","411"
"10549","411"
"10555","411"
"7106","411"
"10560","411"
"32925","411"
"25990","498"
"12760","498"
"23686","498"
"20258","498"
"19911","498"
"24535","498"
"25095","498"
"25987","498"
"25784","498"
"20229","498"
"20224","498"
"30002","498"
"30915","498"
"24891","498"
"30288","498"
"15673","498"
"30911","498"
"29175","498"
"34619","842"
"34926","842"
"34679","842"
"17144","1042"
"17819","1042"
"17818","1042"
"8022","1042"
"17820","1042"
"15769","1042"
"8021","1042"
"26234","1108"
"34879","842"
"34921","842"
"34909","842"
"34775","842"
"34809","842"
"34654","842"
"34861","842"
"34678","842"
"34755","842"
"35004","842"
"35040","842"
"3113","982"
"3114","982"
"3115","982"
"34865","842"
"34605","842"
"34606","842"
"34601","842"
"34653","842"
"33254","842"
"34966","842"
"34718","842"
"34992","842"
"34875","842"
"34969","842"
"34580","842"
"34592","842"
"34963","842"
"34711","842"
"35041","842"
"34676","842"
"34846","842"
"34795","842"
"34907","842"
"34625","842"
"34642","842"
"12098","842"
"34819","842"
"35106","842"
"35083","842"
"34706","842"
"34871","842"
"34566","842"
"34634","842"
"34925","842"
"35005","842"
"34830","842"
"34708","842"
"34855","842"
"34608","842"
"34739","842"
"34760","842"
"34611","842"
"34666","842"
"34983","842"
"34923","842"
"3118","982"
"3119","982"
"3120","982"
"23820","982"
"24727","982"
"15597","1038"
"17022","1038"
"18817","1038"
"4056","1074"
"28906","1074"
"24861","1074"
"339","220"
"4267","220"
"4510","220"
"4495","220"
"4464","220"
"15565","220"
"12299","220"
"34943","842"
"34588","842"
"34757","842"
"12250","842"
"35017","842"
"12529","363"
"12530","363"
"12531","363"
"12532","363"
"12533","363"
"32191","363"
"12534","363"
"12535","363"
"12536","363"
"12537","363"
"12538","363"
"12539","363"
"12540","363"
"12541","363"
"12542","363"
"28183","363"
"28528","363"
"12544","363"
"12545","363"
"823","416"
"830","416"
"833","416"
"837","416"
"838","416"
"840","416"
"841","416"
"842","416"
"843","416"
"845","416"
"846","416"
"847","416"
"848","416"
"14247","416"
"13213","416"
"850","416"
"7414","416"
"7415","416"
"12546","363"
"12547","363"
"12548","363"
"12549","363"
"12550","363"
"12551","363"
"13479","363"
"12552","363"
"12553","363"
"12554","363"
"26625","363"
"27266","363"
"12555","363"
"34658","842"
"34650","842"
"34717","842"
"34741","842"
"38575","842"
"34927","842"
"34813","842"
"34982","842"
"34944","842"
"34947","842"
"34770","842"
"35070","842"
"34981","842"
"34915","842"
"34951","842"
"34798","842"
"17","464"
"1848","464"
"6619","464"
"6623","464"
"6621","464"
"9155","464"
"9157","464"
"23492","464"
"30802","464"
"18590","464"
"6677","464"
"18483","464"
"17038","464"
"1165","464"
"28923","464"
"6617","464"
"6622","464"
"18821","464"
"21773","464"
"23444","464"
"13681","24"
"23111","24"
"3595","24"
"3596","24"
"23112","24"
"23109","24"
"14674","24"
"9967","24"
"34856","842"
"34696","842"
"34682","842"
"34720","842"
"348","420"
"346","420"
"700","420"
"16876","420"
"701","420"
"18984","420"
"738","420"
"739","420"
"740","420"
"24311","420"
"33169","420"
"797","420"
"13907","420"
"24126","420"
"22265","420"
"35126","420"
"29353","420"
"11963","420"
"16093","420"
"1046","420"
"16617","420"
"2082","420"
"3374","420"
"16660","420"
"24669","420"
"34858","842"
"34802","842"
"34911","842"
"34763","842"
"34551","842"
"34620","842"
"34712","842"
"34647","842"
"35000","842"
"12251","842"
"18149","442"
"17968","442"
"11749","987"
"11751","987"
"24603","987"
"5163","1039"
"15844","1039"
"3606","1075"
"590","419"
"591","419"
"593","419"
"13516","419"
"13702","419"
"14878","419"
"7634","419"
"592","419"
"3607","1075"
"34952","842"
"34651","842"
"34953","842"
"34822","842"
"34576","842"
"34583","842"
"34832","842"
"35109","842"
"35061","842"
"23455","464"
"23452","464"
"35010","842"
"35031","842"
"646","654"
"1097","654"
"6848","654"
"6849","654"
"6850","654"
"6851","654"
"6852","654"
"6853","654"
"31689","654"
"26249","654"
"6854","654"
"6855","654"
"6856","654"
"6857","654"
"6858","654"
"6859","654"
"6860","654"
"6861","654"
"9829","654"
"29259","654"
"16835","654"
"18133","654"
"17797","654"
"29798","654"
"6602","1181"
"6603","1181"
"6604","1181"
"15503","1181"
"16309","1181"
"15495","1181"
"10585","1203"
"10588","1203"
"10590","1203"
"10591","1203"
"10593","1203"
"10596","1203"
"10597","1203"
"10582","1203"
"10583","1203"
"22954","443"
"19350","443"
"28496","443"
"1095","456"
"15749","456"
"16203","456"
"16204","456"
"20469","456"
"16108","456"
"16177","456"
"16178","456"
"16179","456"
"42177","456"
"16504","456"
"16109","456"
"16503","456"
"1869","456"
"6517","456"
"9093","456"
"17661","467"
"9029","467"
"18554","467"
"18555","467"
"17163","467"
"17825","467"
"9030","467"
"9031","467"
"9032","467"
"9033","467"
"13414","467"
"30040","467"
"17934","467"
"9035","467"
"9036","467"
"9037","467"
"30038","467"
"24791","467"
"27396","467"
"9038","467"
"9039","467"
"9040","467"
"30041","467"
"15917","467"
"9055","467"
"9056","467"
"9059","467"
"9060","467"
"9061","467"
"9062","467"
"17175","467"
"9065","467"
"9066","467"
"29185","467"
"29037","467"
"19218","467"
"9067","467"
"9068","467"
"17158","467"
"23792","467"
"26879","467"
"30447","467"
"30881","669"
"25629","669"
"23077","669"
"20351","669"
"27346","669"
"29038","669"
"24949","669"
"25402","669"
"32312","669"
"24281","669"
"35020","842"
"35104","842"
"35105","842"
"34675","842"
"35067","842"
"34978","842"
"34564","842"
"1722","496"
"1770","496"
"1730","496"
"1729","496"
"24224","496"
"1733","496"
"8883","496"
"14434","496"
"8749","496"
"8750","496"
"8751","496"
"19338","496"
"1771","496"
"21420","496"
"1772","496"
"1773","496"
"1774","496"
"1777","496"
"1778","496"
"1779","496"
"1780","496"
"1781","496"
"1782","496"
"15483","496"
"19287","496"
"11411","496"
"2766","503"
"15967","503"
"31702","503"
"18115","503"
"26165","503"
"18087","503"
"29930","503"
"18088","503"
"28879","503"
"18086","503"
"31918","503"
"29966","503"
"18089","503"
"30847","503"
"26227","503"
"30174","503"
"18090","503"
"33469","503"
"30592","503"
"30838","503"
"18091","503"
"18093","503"
"18094","503"
"18095","503"
"18096","503"
"18097","503"
"18098","503"
"16196","503"
"18099","503"
"18101","503"
"18102","503"
"18103","503"
"18104","503"
"18105","503"
"15900","503"
"16206","503"
"18106","503"
"16218","503"
"18107","503"
"18108","503"
"33806","503"
"31331","503"
"32399","503"
"32400","503"
"34433","503"
"2767","503"
"30193","503"
"6172","444"
"30611","444"
"2068","480"
"2069","480"
"2071","480"
"13659","480"
"35081","842"
"34799","842"
"34986","842"
"35065","842"
"34603","842"
"35069","842"
"34987","842"
"34901","842"
"35025","842"
"34691","842"
"34557","842"
"34613","842"
"35058","842"
"35057","842"
"34773","842"
"34589","842"
"34622","842"
"12265","842"
"38581","842"
"6132","522"
"18524","522"
"6593","522"
"6594","522"
"6595","522"
"21734","522"
"14216","522"
"21735","522"
"28838","522"
"14222","522"
"6653","522"
"6654","522"
"2557","527"
"19347","527"
"33694","527"
"33695","527"
"8138","527"
"8139","527"
"13399","527"
"10541","527"
"33344","527"
"21637","527"
"11241","534"
"11242","534"
"33834","534"
"3491","534"
"4071","534"
"29549","534"
"2946","536"
"2948","536"
"2949","536"
"2950","536"
"2951","536"
"18661","536"
"2952","536"
"2953","536"
"2954","536"
"18744","536"
"2955","536"
"14353","536"
"11694","538"
"26068","1040"
"29796","1040"
"15606","1040"
"33772","1040"
"17955","1040"
"8872","1077"
"8873","1077"
"8874","1077"
"30880","481"
"24212","481"
"27578","481"
"2185","490"
"2186","490"
"2187","490"
"2188","490"
"2190","490"
"2191","490"
"4807","420"
"4808","420"
"33783","420"
"5192","420"
"2192","490"
"2193","490"
"2194","490"
"2195","490"
"2196","490"
"2197","490"
"2198","490"
"14670","490"
"17025","490"
"22989","490"
"22990","490"
"20821","490"
"18603","490"
"18038","490"
"22986","490"
"22442","490"
"34976","842"
"34590","842"
"35037","842"
"35028","842"
"34627","842"
"35093","842"
"34699","842"
"34817","842"
"34984","842"
"33259","842"
"34814","842"
"34873","842"
"35072","842"
"35045","842"
"35044","842"
"33255","842"
"34732","842"
"34859","842"
"34707","842"
"34825","842"
"34990","842"
"35016","842"
"35110","842"
"38580","842"
"34864","842"
"34794","842"
"14183","842"
"34841","842"
"35059","842"
"34604","842"
"35073","842"
"35030","842"
"50798","842"
"34934","842"
"34815","842"
"34793","842"
"34722","842"
"34850","842"
"34948","842"
"34771","842"
"34881","842"
"34533","842"
"34725","842"
"12273","842"
"12282","842"
"34838","842"
"34783","842"
"34641","842"
"12274","842"
"34623","842"
"34823","842"
"34703","842"
"34751","842"
"34598","842"
"34570","842"
"34769","842"
"34554","842"
"35032","842"
"35086","842"
"34535","842"
"34902","842"
"34874","842"
"34736","842"
"34538","842"
"33260","842"
"34536","842"
"34537","842"
"34624","842"
"34918","842"
"34805","842"
"34812","842"
"35034","842"
"35047","842"
"35054","842"
"34630","842"
"34776","842"
"34961","842"
"34715","842"
"34904","842"
"34877","842"
"34839","842"
"34955","842"
"34940","842"
"34710","842"
"34970","842"
"34656","842"
"12300","842"
"34694","842"
"34609","842"
"34996","842"
"34891","842"
"34828","842"
"34587","842"
"13450","422"
"28509","422"
"23040","422"
"23815","422"
"25668","422"
"20871","422"
"23514","422"
"20967","422"
"23846","422"
"921","423"
"922","423"
"923","423"
"4117","425"
"24136","425"
"24137","425"
"26315","425"
"924","425"
"925","425"
"926","425"
"927","425"
"928","425"
"929","425"
"930","425"
"24291","425"
"29270","425"
"17198","425"
"24293","425"
"24290","425"
"24292","425"
"18294","427"
"32456","427"
"33721","427"
"37258","427"
"23159","427"
"26483","427"
"20887","427"
"4706","427"
"4707","427"
"8957","427"
"28309","457"
"23217","457"
"24588","457"
"6173","457"
"6174","457"
"6175","457"
"17005","457"
"10802","457"
"17757","457"
"9251","470"
"2527","470"
"2528","470"
"2529","470"
"2530","470"
"2531","470"
"2532","470"
"2535","470"
"2536","470"
"2537","470"
"2542","470"
"2545","470"
"30005","429"
"79","429"
"20460","429"
"23671","429"
"23056","430"
"15672","430"
"19358","430"
"8959","430"
"18858","430"
"26031","430"
"30596","430"
"9202","430"
"19743","430"
"2538","470"
"2546","470"
"2547","470"
"8740","482"
"24287","482"
"30216","482"
"24537","482"
"29865","482"
"20274","482"
"16171","482"
"30599","482"
"26942","482"
"25675","482"
"28439","482"
"2200","490"
"2201","490"
"2202","490"
"2203","490"
"2204","490"
"2206","490"
"2207","490"
"2208","490"
"2209","490"
"2210","490"
"14864","490"
"2211","490"
"2212","490"
"2213","490"
"33484","490"
"38501","490"
"26674","490"
"27023","490"
"2214","490"
"2215","490"
"2216","490"
"2217","490"
"2218","490"
"2219","490"
"16005","420"
"26226","420"
"24149","420"
"19764","420"
"18254","420"
"15977","420"
"4880","420"
"4881","420"
"4882","420"
"4910","420"
"15825","420"
"5360","420"
"5361","420"
"5362","420"
"5363","420"
"6734","420"
"6913","420"
"20718","669"
"16683","669"
"25118","669"
"11896","669"
"30897","669"
"25035","669"
"18224","669"
"12845","1130"
"18326","1130"
"18327","1130"
"18328","1130"
"18329","1130"
"34693","842"
"34916","842"
"34668","842"
"34572","842"
"34935","842"
"30613","756"
"32681","756"
"16408","756"
"33841","756"
"48334","756"
"35462","756"
"35463","756"
"35464","756"
"35465","756"
"35466","756"
"33771","756"
"45034","756"
"24239","774"
"29199","774"
"29116","774"
"29658","420"
"29659","420"
"7105","420"
"11645","420"
"17055","420"
"12744","420"
"1577","473"
"1578","473"
"1579","473"
"1580","473"
"18709","473"
"1581","473"
"1582","473"
"1583","473"
"1585","473"
"1589","473"
"1590","473"
"1591","473"
"1592","473"
"1593","473"
"1594","473"
"1595","473"
"33869","473"
"23434","473"
"25876","473"
"1596","473"
"20569","473"
"20570","473"
"18576","473"
"1599","473"
"1600","473"
"23354","473"
"26868","473"
"23495","473"
"33206","473"
"7188","420"
"7321","420"
"6761","420"
"14008","420"
"13906","420"
"7534","420"
"7553","420"
"7555","420"
"7559","420"
"7565","420"
"7566","420"
"7611","420"
"7612","420"
"7668","420"
"7669","420"
"7670","420"
"7762","420"
"7763","420"
"13802","420"
"13804","420"
"7764","420"
"13805","420"
"13806","420"
"7817","420"
"7818","420"
"7894","420"
"7895","420"
"19311","420"
"18983","420"
"16983","420"
"9398","420"
"18003","420"
"23734","420"
"32322","420"
"24312","420"
"10882","420"
"10883","420"
"27845","420"
"26026","420"
"11289","420"
"11290","420"
"11556","420"
"11557","420"
"11623","420"
"11627","420"
"11632","420"
"18602","420"
"32275","420"
"11633","420"
"11634","420"
"11646","420"
"11745","420"
"11752","420"
"11753","420"
"11754","420"
"12428","420"
"20670","420"
"12593","420"
"12594","420"
"18275","403"
"23842","403"
"16467","403"
"16469","403"
"16754","403"
"23339","403"
"16922","403"
"6412","609"
"6439","609"
"6440","609"
"6441","609"
"6442","609"
"6443","609"
"6444","609"
"20406","609"
"6445","609"
"28927","609"
"28932","609"
"28928","609"
"28929","609"
"24431","609"
"24430","609"
"20411","609"
"28926","609"
"28930","609"
"6446","609"
"27056","609"
"6458","609"
"6459","609"
"6460","609"
"6461","609"
"6462","609"
"6463","609"
"28695","609"
"4852","989"
"4853","989"
"4854","989"
"13315","989"
"34878","842"
"35036","842"
"35009","842"
"35039","842"
"34556","842"
"35113","842"
"34761","842"
"34967","842"
"33199","842"
"34671","842"
"34848","842"
"34681","842"
"34621","842"
"34772","842"
"34552","842"
"35098","842"
"8875","1077"
"26633","1110"
"25500","1110"
"33920","1110"
"26481","1110"
"32689","1110"
"28286","1110"
"26313","1110"
"34807","842"
"34742","842"
"34687","842"
"35053","842"
"34665","842"
"34610","842"
"29421","403"
"16921","403"
"35116","842"
"35089","842"
"35079","842"
"34960","842"
"35094","842"
"34860","842"
"34684","842"
"34994","842"
"34797","842"
"33256","842"
"12314","842"
"34612","842"
"34801","842"
"34745","842"
"34900","842"
"34659","842"
"34958","842"
"34930","842"
"34836","842"
"34561","842"
"34895","842"
"34765","842"
"12315","842"
"34857","842"
"34731","842"
"34680","842"
"34602","842"
"34998","842"
"35068","842"
"34917","842"
"38583","842"
"34800","842"
"34867","842"
"34597","842"
"34762","842"
"34938","842"
"34560","842"
"35074","842"
"34962","842"
"34568","842"
"34883","842"
"34932","842"
"34701","842"
"34577","842"
"34854","842"
"34692","842"
"34649","842"
"34767","842"
"34880","842"
"34726","842"
"34803","842"
"34626","842"
"34737","842"
"12316","842"
"34713","842"
"34591","842"
"35011","842"
"34764","842"
"34697","842"
"34779","842"
"34673","842"
"34661","842"
"34922","842"
"34959","842"
"34869","842"
"34789","842"
"34645","842"
"34887","842"
"50812","842"
"34688","842"
"35092","842"
"34669","842"
"34820","842"
"34924","842"
"34746","842"
"34553","842"
"34796","842"
"34628","842"
"34834","842"
"34639","842"
"34727","842"
"34906","842"
"34657","842"
"50799","842"
"34949","842"
"12324","842"
"34971","842"
"34643","842"
"34595","842"
"34738","842"
"34758","842"
"34829","842"
"38584","842"
"35111","842"
"35064","842"
"34890","842"
"34689","842"
"33197","842"
"38582","842"
"33198","842"
"34562","842"
"34618","842"
"34870","842"
"34756","842"
"34579","842"
"34578","842"
"34786","842"
"34840","842"
"34631","842"
"12330","842"
"12331","842"
"34698","842"
"34862","842"
"34929","842"
"35107","842"
"35055","842"
"35049","842"
"34774","842"
"34784","842"
"34686","842"
"34734","842"
"35026","842"
"34852","842"
"34787","842"
"12332","842"
"34648","842"
"34903","842"
"34956","842"
"34847","842"
"35056","842"
"35090","842"
"34853","842"
"34752","842"
"34683","842"
"34884","842"
"12341","842"
"34889","842"
"35023","842"
"34957","842"
"35115","842"
"38574","842"
"34575","842"
"35078","842"
"34868","842"
"34919","842"
"34831","842"
"34954","842"
"34702","842"
"34615","842"
"34824","842"
"34896","842"
"34777","842"
"34555","842"
"34780","842"
"34716","842"
"35108","842"
"12342","842"
"19086","991"
"1096","1079"
"6050","1079"
"6051","1079"
"865","415"
"18481","415"
"866","415"
"861","415"
"855","415"
"13724","415"
"18266","415"
"863","415"
"21723","415"
"851","415"
"853","415"
"854","415"
"856","415"
"18264","415"
"13527","415"
"857","415"
"18125","415"
"16832","415"
"864","415"
"862","415"
"18265","415"
"18303","415"
"11647","415"
"16923","403"
"23459","403"
"23467","403"
"23466","403"
"23465","403"
"23463","403"
"492","403"
"493","403"
"494","403"
"26350","403"
"28002","403"
"32525","403"
"15803","403"
"26766","403"
"20763","403"
"24714","403"
"22215","403"
"21027","403"
"26812","403"
"29101","403"
"20987","403"
"25370","403"
"13208","403"
"15819","403"
"20265","403"
"21316","403"
"29135","403"
"21268","403"
"26363","403"
"25374","403"
"27880","403"
"23471","403"
"23575","403"
"23643","403"
"23644","403"
"495","403"
"23665","403"
"31979","403"
"31981","403"
"31982","403"
"28321","403"
"24470","403"
"29424","403"
"29186","403"
"25310","403"
"29024","403"
"27110","403"
"17234","403"
"24165","403"
"35167","403"
"26853","403"
"25408","403"
"13788","403"
"35240","403"
"27639","403"
"33736","403"
"33888","403"
"26323","403"
"24079","403"
"29333","403"
"32946","403"
"29593","403"
"28640","403"
"28233","403"
"26752","403"
"25259","403"
"24786","403"
"27229","403"
"25970","403"
"29223","403"
"26614","403"
"25691","403"
"25185","403"
"25681","403"
"17280","403"
"16217","403"
"22467","403"
"35241","403"
"40027","403"
"42950","403"
"44669","403"
"18588","403"
"20096","403"
"20961","403"
"24600","403"
"29422","403"
"26795","403"
"26724","403"
"29642","403"
"25527","403"
"16925","403"
"16924","403"
"24097","403"
"2720","403"
"2721","403"
"14987","403"
"16011","403"
"17185","403"
"17186","403"
"19763","403"
"19765","403"
"19766","403"
"19767","403"
"19768","403"
"19769","403"
"19770","403"
"16012","403"
"16013","403"
"16009","403"
"17180","403"
"17181","403"
"17182","403"
"17183","403"
"17184","403"
"20123","403"
"1350","403"
"18233","403"
"952","403"
"998","403"
"20893","403"
"25657","403"
"23844","403"
"20879","403"
"18200","403"
"1789","403"
"1790","403"
"24314","403"
"26108","403"
"30664","403"
"25452","1079"
"19299","1079"
"7448","1079"
"7449","1079"
"26190","1079"
"7450","1079"
"7451","1079"
"7452","1079"
"7453","1079"
"7454","1079"
"16825","1079"
"9588","1079"
"16873","1079"
"6071","1079"
"6075","1079"
"6076","1079"
"6077","1079"
"6079","1079"
"34569","842"
"34700","842"
"34888","842"
"34748","842"
"34633","842"
"34991","842"
"35046","842"
"34585","842"
"35014","842"
"35080","842"
"35084","842"
"34964","842"
"12344","842"
"34806","842"
"34664","842"
"34729","842"
"34660","842"
"34997","842"
"34933","842"
"34644","842"
"34735","842"
"12346","842"
"34638","842"
"34744","842"
"34730","842"
"34975","842"
"15147","151"
"15148","151"
"15149","151"
"15150","151"
"15151","151"
"15152","151"
"15153","151"
"15154","151"
"15155","151"
"15156","151"
"8289","151"
"15158","151"
"15159","151"
"15160","151"
"31259","151"
"31260","151"
"31261","151"
"31262","151"
"31263","151"
"31264","151"
"31265","151"
"31266","151"
"31267","151"
"31268","151"
"15161","151"
"15162","151"
"31269","151"
"15163","151"
"15164","151"
"15165","151"
"15166","151"
"8290","151"
"8291","151"
"14800","151"
"15167","151"
"15168","151"
"15169","151"
"15170","151"
"15171","151"
"15172","151"
"8292","151"
"14696","151"
"14697","151"
"31270","151"
"31271","151"
"31272","151"
"31273","151"
"14700","151"
"14702","151"
"31274","151"
"14743","151"
"14768","151"
"14796","151"
"8293","151"
"15173","151"
"15174","151"
"19587","151"
"8294","151"
"14852","151"
"15175","151"
"15176","151"
"15177","151"
"15178","151"
"8296","151"
"8297","151"
"15076","151"
"15077","151"
"15078","151"
"15079","151"
"15381","151"
"8298","151"
"19583","151"
"31229","151"
"31275","151"
"8299","151"
"8300","151"
"8301","151"
"14825","151"
"15372","151"
"15089","151"
"15395","151"
"31276","151"
"8302","151"
"8303","151"
"8304","151"
"14822","151"
"15039","151"
"19433","151"
"8312","151"
"14726","151"
"15402","151"
"15403","151"
"15351","151"
"15352","151"
"15353","151"
"15354","151"
"15355","151"
"14728","151"
"14731","151"
"14744","151"
"14745","151"
"14748","151"
"14756","151"
"14787","151"
"15356","151"
"14735","151"
"15373","151"
"14740","151"
"14742","151"
"15374","151"
"15375","151"
"15358","151"
"14754","151"
"15180","151"
"15376","151"
"15359","151"
"15426","151"
"14798","151"
"15181","151"
"15182","151"
"14705","151"
"15183","151"
"15360","151"
"15361","151"
"14736","151"
"15405","151"
"14854","151"
"15184","151"
"31277","151"
"15679","403"
"2674","403"
"2855","403"
"15858","403"
"24650","403"
"14129","403"
"13281","403"
"27937","403"
"23527","403"
"16934","403"
"3649","403"
"16933","403"
"42952","403"
"4074","403"
"28441","403"
"4272","403"
"4273","403"
"4331","403"
"29570","403"
"13920","403"
"21033","403"
"20157","403"
"17853","403"
"6040","403"
"17870","403"
"34833","842"
"35096","842"
"35019","842"
"35013","842"
"35077","842"
"35114","842"
"34827","842"
"13861","1314"
"14063","992"
"14068","992"
"14067","992"
"14065","992"
"29381","1314"
"30139","1314"
"29852","1314"
"2473","965"
"2474","965"
"2475","965"
"2476","965"
"2477","965"
"2478","965"
"2479","965"
"2480","965"
"13261","965"
"15959","965"
"31920","965"
"44335","965"
"15958","965"
"16233","965"
"44337","965"
"39552","965"
"8319","152"
"15249","152"
"15047","152"
"15431","152"
"31284","152"
"14714","152"
"15250","152"
"15251","152"
"15252","152"
"15253","152"
"14844","152"
"14850","152"
"15254","152"
"15255","152"
"15256","152"
"31285","152"
"15257","152"
"15258","152"
"15259","152"
"15260","152"
"15261","152"
"15362","152"
"15406","152"
"15262","152"
"8320","152"
"15432","152"
"15265","152"
"15267","152"
"15269","152"
"8322","152"
"8323","152"
"19616","152"
"8324","152"
"15270","152"
"15271","152"
"15272","152"
"14843","152"
"15273","152"
"15407","152"
"15434","152"
"14817","152"
"15275","152"
"14835","152"
"15276","152"
"29194","152"
"15277","152"
"15278","152"
"15279","152"
"19627","152"
"19629","152"
"8331","152"
"15280","152"
"15281","152"
"15282","152"
"15283","152"
"15284","152"
"15285","152"
"8335","152"
"8336","152"
"8342","152"
"8343","152"
"15286","152"
"8344","152"
"15287","152"
"15288","152"
"15289","152"
"8346","152"
"31286","152"
"31287","152"
"14752","152"
"14753","152"
"14763","152"
"14765","152"
"14767","152"
"14771","152"
"14773","152"
"8347","152"
"8348","152"
"19612","152"
"31289","152"
"8349","152"
"14774","152"
"31290","152"
"31291","152"
"8350","152"
"8351","152"
"8352","152"
"15290","152"
"15291","152"
"15292","152"
"15293","152"
"15057","152"
"14803","152"
"14806","152"
"14808","152"
"14810","152"
"14814","152"
"14818","152"
"14846","152"
"15294","152"
"14779","152"
"14783","152"
"14784","152"
"15295","152"
"14841","152"
"15040","152"
"14821","152"
"15296","152"
"15297","152"
"13972","152"
"15298","152"
"15299","152"
"21474","1079"
